batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-06-30,360ONE,HOLD,2026-06-30,1074.6,1031.3,3,2.72,-5.4,56.1,charts/360ONE_HOLD.png,,,,
2026-06-30,AARTIDRUGS,HOLD,2026-06-30,377.9,363.0,2,2.57,-3.9,56.5,charts/AARTIDRUGS_HOLD.png,,,,
2026-06-30,ACMESOLAR,HOLD,2026-06-30,380.55,334.4,2,3.68,6.8,51.2,charts/ACMESOLAR_HOLD.png,,,,
2026-06-30,ANANTRAJ,HOLD,2026-06-30,521.25,510.3,2,2.93,-1.6,78.2,charts/ANANTRAJ_HOLD.png,,,,
2026-06-30,ANGELONE,HOLD,2026-06-30,330.65,319.5,3,3.04,-2.9,74.8,charts/ANGELONE_HOLD.png,,,,
2026-06-30,APTUS,HOLD,2026-06-30,278.85,249.15,4,3.13,-4.9,53.6,charts/APTUS_HOLD.png,,,,
2026-06-30,ARE&M,HOLD,2026-06-30,841.95,793.85,2,2.54,-7.3,56.2,charts/ARE&M_HOLD.png,,,,
2026-06-30,ASTERDM,HOLD,2026-06-30,784.45,767.05,2,3.48,2.2,78.5,charts/ASTERDM_HOLD.png,,,,
2026-06-30,ATGL,HOLD,2026-06-30,731.55,699.76,2,3.65,2.4,73.6,charts/ATGL_HOLD.png,,,,
2026-06-30,ATHERENERG,HOLD,2026-06-30,1140.55,992.55,2,3.68,3.6,67.0,charts/ATHERENERG_HOLD.png,,,,
2026-06-30,BEML,HOLD,2026-06-30,1760.4,1710.0,2,2.85,-4.9,72.7,charts/BEML_HOLD.png,,,,
2026-06-30,BIOCON,HOLD,2026-06-30,418.3,406.05,3,2.03,0.1,73.6,charts/BIOCON_HOLD.png,,,,
2026-06-30,BLUESTONE,HOLD,2026-06-30,545.85,512.0,2,3.34,0.8,61.2,charts/BLUESTONE_HOLD.png,,,,
2026-06-30,BSE,HOLD,2026-06-30,3865.6,3784.8,3,2.89,-3.9,72.0,charts/BSE_HOLD.png,,,,
2026-06-30,CHENNPETRO,HOLD,2026-06-30,1156.3,1115.2,2,4.11,2.0,76.1,charts/CHENNPETRO_HOLD.png,,,,
2026-06-30,DATAMATICS,HOLD,2026-06-30,808.1,750.5,4,3.18,-2.7,68.4,charts/DATAMATICS_HOLD.png,,,,
2026-06-30,DEEPAKFERT,HOLD,2026-06-30,1558.1,1475.0,2,3.08,5.5,58.2,charts/DEEPAKFERT_HOLD.png,,,,
2026-06-30,ELGIEQUIP,HOLD,2026-06-30,598.1,591.0,2,2.91,3.0,68.3,charts/ELGIEQUIP_HOLD.png,,,,
2026-06-30,EMMVEE,HOLD,2026-06-30,343.0,320.05,2,3.84,7.8,58.4,charts/EMMVEE_HOLD.png,,,,
2026-06-30,EXIDEIND,HOLD,2026-06-30,387.6,380.35,3,2.53,2.4,72.2,charts/EXIDEIND_HOLD.png,,,,
2026-06-30,FACT,HOLD,2026-06-30,872.8,850.05,3,5.16,-5.1,84.8,charts/FACT_HOLD.png,,,,
2026-06-30,FINPIPE,HOLD,2026-06-30,174.87,168.6,4,3.1,-3.5,79.1,charts/FINPIPE_HOLD.png,,,,
2026-06-30,GAEL,HOLD,2026-06-30,165.33,151.59,3,2.77,-4.5,46.6,charts/GAEL_HOLD.png,,,,
2026-06-30,GRANULES,HOLD,2026-06-30,813.25,724.35,3,3.23,-2.9,45.9,charts/GRANULES_HOLD.png,,,,
2026-06-30,GRAVITA,HOLD,2026-06-30,1630.2,1546.0,2,3.42,-6.8,45.1,charts/GRAVITA_HOLD.png,,,,
2026-06-30,HEMIPROP,HOLD,2026-06-30,138.67,135.61,3,2.32,-3.3,76.6,charts/HEMIPROP_HOLD.png,,,,
2026-06-30,HEXT,HOLD,2026-06-30,514.85,491.9,5,4.02,0.1,74.1,charts/HEXT_HOLD.png,,,,
2026-06-30,HONASA,HOLD,2026-06-30,457.9,405.8,2,3.73,6.5,46.2,charts/HONASA_HOLD.png,,,,
2026-06-30,HSCL,HOLD,2026-06-30,679.2,663.4,2,4.03,6.1,66.2,charts/HSCL_HOLD.png,,,,
2026-06-30,HUDCO,HOLD,2026-06-30,205.02,199.0,4,2.83,-5.5,78.4,charts/HUDCO_HOLD.png,,,,
2026-06-30,IDEA,HOLD,2026-06-30,14.46,13.73,3,3.24,5.0,59.7,charts/IDEA_HOLD.png,,,,
2026-06-30,IFBIND,HOLD,2026-06-30,1287.7,1213.4,3,3.62,1.1,83.8,charts/IFBIND_HOLD.png,,,,
2026-06-30,IIFL,HOLD,2026-06-30,507.8,482.85,3,3.79,0.5,83.6,charts/IIFL_HOLD.png,,,,
2026-06-30,INDGN,HOLD,2026-06-30,525.4,499.9,4,2.98,-3.2,76.6,charts/INDGN_HOLD.png,,,,
2026-06-30,INDUSINDBK,HOLD,2026-06-30,924.2,868.79,5,2.52,-4.2,60.3,charts/INDUSINDBK_HOLD.png,,,,
2026-06-30,INTELLECT,HOLD,2026-06-30,717.25,688.0,3,3.36,-5.9,71.0,charts/INTELLECT_HOLD.png,,,,
2026-06-30,ITI,HOLD,2026-06-30,297.7,286.15,3,3.11,-4.1,68.9,charts/ITI_HOLD.png,,,,
2026-06-30,JSFB,HOLD,2026-06-30,468.75,441.3,3,2.92,-5.9,57.7,charts/JSFB_HOLD.png,,,,
2026-06-30,JSWENERGY,HOLD,2026-06-30,583.15,548.3,3,2.42,-2.6,56.6,charts/JSWENERGY_HOLD.png,,,,
2026-06-30,JUBLPHARMA,HOLD,2026-06-30,970.9,939.05,3,2.63,-3.5,68.2,charts/JUBLPHARMA_HOLD.png,,,,
2026-06-30,KTKBANK,HOLD,2026-06-30,273.4,252.1,2,2.7,-4.3,57.4,charts/KTKBANK_HOLD.png,,,,
2026-06-30,LICHSGFIN,HOLD,2026-06-30,564.0,523.55,3,2.3,-5.2,45.4,charts/LICHSGFIN_HOLD.png,,,,
2026-06-30,LINDEINDIA,HOLD,2026-06-30,7311.0,6675.0,2,2.95,-7.6,30.3,charts/LINDEINDIA_HOLD.png,,,,
2026-06-30,METROPOLIS,HOLD,2026-06-30,540.15,495.7,2,4.23,-4.8,39.8,charts/METROPOLIS_HOLD.png,,,,
2026-06-30,MIDHANI,HOLD,2026-06-30,418.45,417.65,3,3.89,1.1,76.3,charts/MIDHANI_HOLD.png,,,,
2026-06-30,MINDACORP,HOLD,2026-06-30,696.8,627.1,3,3.24,8.5,52.1,charts/MINDACORP_HOLD.png,,,,
2026-06-30,NBCC,HOLD,2026-06-30,104.93,99.54,2,3.55,-0.1,47.5,charts/NBCC_HOLD.png,,,,
2026-06-30,NEOGEN,HOLD,2026-06-30,2024.9,1901.6,2,4.56,5.9,54.9,charts/NEOGEN_HOLD.png,,,,
2026-06-30,POLYCAB,HOLD,2026-06-30,9961.0,9313.81,5,2.35,1.6,77.6,charts/POLYCAB_HOLD.png,,,,
2026-06-30,PPLPHARMA,HOLD,2026-06-30,168.09,159.52,2,3.74,-5.3,58.5,charts/PPLPHARMA_HOLD.png,,,,
2026-06-30,PREMIERENE,HOLD,2026-06-30,1051.0,1028.9,3,3.14,-0.2,85.5,charts/PREMIERENE_HOLD.png,,,,
2026-06-30,RBLBANK,HOLD,2026-06-30,369.05,353.55,2,2.47,2.1,69.3,charts/RBLBANK_HOLD.png,,,,
2026-06-30,ROUTE,HOLD,2026-06-30,519.0,492.5,2,2.69,-6.2,53.5,charts/ROUTE_HOLD.png,,,,
2026-06-30,SAILIFE,HOLD,2026-06-30,1234.3,1157.0,2,3.21,2.3,45.8,charts/SAILIFE_HOLD.png,,,,
2026-06-30,SAMMAANCAP,HOLD,2026-06-30,173.62,168.01,2,3.78,4.4,60.5,charts/SAMMAANCAP_HOLD.png,,,,
2026-06-30,SANOFICONR,HOLD,2026-06-30,4597.0,4431.8,5,2.56,-4.4,63.8,charts/SANOFICONR_HOLD.png,,,,
2026-06-30,SBFC,HOLD,2026-06-30,90.77,89.41,5,3.02,-3.7,83.5,charts/SBFC_HOLD.png,,,,
2026-06-30,SHAILY,HOLD,2026-06-30,2895.5,2892.0,3,4.64,5.6,69.0,charts/SHAILY_HOLD.png,,,,
2026-06-30,SKIPPER,HOLD,2026-06-30,532.65,518.2,2,3.62,2.7,75.2,charts/SKIPPER_HOLD.png,,,,
2026-06-30,SONACOMS,HOLD,2026-06-30,619.9,582.81,4,2.26,-2.0,67.9,charts/SONACOMS_HOLD.png,,,,
2026-06-30,SYNGENE,HOLD,2026-06-30,439.5,432.78,4,2.41,-3.9,84.4,charts/SYNGENE_HOLD.png,,,,
2026-06-30,TATAINVEST,HOLD,2026-06-30,666.8,633.9,2,2.49,-7.3,51.8,charts/TATAINVEST_HOLD.png,,,,
2026-06-30,TENNIND,HOLD,2026-06-30,592.4,551.25,3,4.03,-7.2,55.4,charts/TENNIND_HOLD.png,,,,
2026-06-30,THANGAMAYL,HOLD,2026-06-30,6398.2,5225.5,2,4.19,17.4,49.2,charts/THANGAMAYL_HOLD.png,,,,
2026-06-30,THERMAX,HOLD,2026-06-30,5159.5,4533.3,2,3.57,0.4,40.6,charts/THERMAX_HOLD.png,,,,
2026-06-30,THOMASCOOK,HOLD,2026-06-30,108.09,105.3,3,4.31,5.2,77.3,charts/THOMASCOOK_HOLD.png,,,,
2026-06-30,THYROCARE,HOLD,2026-06-30,549.3,488.64,4,4.27,3.0,64.7,charts/THYROCARE_HOLD.png,,,,
2026-06-30,TI,HOLD,2026-06-30,455.15,411.4,2,2.71,-7.5,51.2,charts/TI_HOLD.png,,,,
2026-06-30,TIMKEN,HOLD,2026-06-30,3485.7,3424.1,4,3.26,-4.2,74.0,charts/TIMKEN_HOLD.png,,,,
2026-06-30,TSFINV,HOLD,2026-06-30,440.15,378.0,2,3.78,-6.5,35.3,charts/TSFINV_HOLD.png,,,,
2026-06-30,TTML,HOLD,2026-06-30,42.81,41.55,4,3.77,-4.3,88.9,charts/TTML_HOLD.png,,,,
2026-06-30,USHAMART,HOLD,2026-06-30,496.9,456.45,4,2.75,-4.2,59.8,charts/USHAMART_HOLD.png,,,,
2026-06-30,V2RETAIL,HOLD,2026-06-30,226.79,214.36,3,4.72,-4.5,59.2,charts/V2RETAIL_HOLD.png,,,,
2026-06-30,VIJAYA,HOLD,2026-06-30,1352.6,1224.5,2,4.1,-2.0,40.2,charts/VIJAYA_HOLD.png,,,,
2026-06-30,WEWORK,HOLD,2026-06-30,689.3,634.25,2,3.71,8.8,53.7,charts/WEWORK_HOLD.png,,,,
2026-06-30,ZENTEC,HOLD,2026-06-30,1773.4,1706.7,2,4.8,0.2,82.1,charts/ZENTEC_HOLD.png,,,,
2026-06-30,ZYDUSWELL,HOLD,2026-06-30,575.4,481.45,6,3.49,-4.5,67.3,charts/ZYDUSWELL_HOLD.png,,,,
2026-06-30,APOLLO,FLEX,2026-06-30,424.75,417.85,2,4.71,4.8,72.4,charts/APOLLO_FLEX.png,,,,
2026-06-30,APTUS,FLEX,2026-06-30,278.85,271.45,3,3.13,-1.1,78.1,charts/APTUS_FLEX.png,,,,
2026-06-30,ASTERDM,FLEX,2026-06-30,784.45,767.05,3,3.48,0.8,74.5,charts/ASTERDM_FLEX.png,,,,
2026-06-30,ATLANTAELE,FLEX,2026-06-30,1814.0,1781.1,3,5.77,-0.8,73.5,charts/ATLANTAELE_FLEX.png,,,,
2026-06-30,BALRAMCHIN,FLEX,2026-06-30,554.95,538.0,2,2.9,-1.8,60.0,charts/BALRAMCHIN_FLEX.png,,,,
2026-06-30,BANCOINDIA,FLEX,2026-06-30,670.35,654.05,2,3.63,2.2,61.4,charts/BANCOINDIA_FLEX.png,,,,
