batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-07-24,360ONE,HOLD,2026-07-24,1102.3,1031.3,3,3.16,-6.5,62.7,charts/360ONE_HOLD.png,,,,
2026-07-24,3MINDIA,HOLD,2026-07-24,35500.0,33317.49,2,2.6,0.7,55.6,charts/3MINDIA_HOLD.png,,,,
2026-07-24,ABCAPITAL,HOLD,2026-07-24,393.85,384.05,2,2.8,1.8,81.5,charts/ABCAPITAL_HOLD.png,,,,
2026-07-24,ABREL,HOLD,2026-07-24,1374.2,1304.73,2,3.32,-1.1,63.6,charts/ABREL_HOLD.png,,,,
2026-07-24,ACE,HOLD,2026-07-24,1039.4,966.6,5,3.81,1.8,81.9,charts/ACE_HOLD.png,,,,
2026-07-24,ACMESOLAR,HOLD,2026-07-24,365.85,357.2,2,3.97,2.9,72.0,charts/ACMESOLAR_HOLD.png,,,,
2026-07-24,AFFLE,HOLD,2026-07-24,1445.3,1390.5,2,3.36,-5.5,64.0,charts/AFFLE_HOLD.png,,,,
2026-07-24,AHLUCONT,HOLD,2026-07-24,827.7,818.95,3,3.33,-0.5,76.1,charts/AHLUCONT_HOLD.png,,,,
2026-07-24,AIIL,HOLD,2026-07-24,531.1,500.0,3,4.44,-2.4,64.2,charts/AIIL_HOLD.png,,,,
2026-07-24,AJANTPHARM,HOLD,2026-07-24,3369.5,3268.0,2,3.06,1.9,73.4,charts/AJANTPHARM_HOLD.png,,,,
2026-07-24,ANANDRATHI,HOLD,2026-07-24,2042.1,2034.4,2,2.75,7.4,64.2,charts/ANANDRATHI_HOLD.png,,,,
2026-07-24,ANUP,HOLD,2026-07-24,2119.6,2110.0,2,3.66,1.5,72.2,charts/ANUP_HOLD.png,,,,
2026-07-24,APOLLO,HOLD,2026-07-24,394.3,381.8,3,3.72,-5.5,81.9,charts/APOLLO_HOLD.png,,,,
2026-07-24,APTUS,HOLD,2026-07-24,277.15,274.85,2,3.17,0.6,65.7,charts/APTUS_HOLD.png,,,,
2026-07-24,ARVIND,HOLD,2026-07-24,527.2,516.7,2,3.31,0.7,75.8,charts/ARVIND_HOLD.png,,,,
2026-07-24,ASTERDM,HOLD,2026-07-24,785.65,757.0,5,2.57,-2.8,83.7,charts/ASTERDM_HOLD.png,,,,
2026-07-24,ASTRAMICRO,HOLD,2026-07-24,1813.4,1737.2,2,3.6,11.1,70.6,charts/ASTRAMICRO_HOLD.png,,,,
2026-07-24,BELRISE,HOLD,2026-07-24,228.26,218.42,3,3.32,-4.3,73.9,charts/BELRISE_HOLD.png,,,,
2026-07-24,BHARATFORG,HOLD,2026-07-24,2151.6,2049.88,2,2.45,0.6,66.0,charts/BHARATFORG_HOLD.png,,,,
2026-07-24,CARTRADE,HOLD,2026-07-24,2656.4,2584.2,2,4.7,8.3,64.8,charts/CARTRADE_HOLD.png,,,,
2026-07-24,CCAVENUE,HOLD,2026-07-24,16.34,16.08,2,4.1,4.9,67.5,charts/CCAVENUE_HOLD.png,,,,
2026-07-24,CCL,HOLD,2026-07-24,1183.6,1167.0,2,2.7,1.9,79.5,charts/CCL_HOLD.png,,,,
2026-07-24,CDSL,HOLD,2026-07-24,1333.1,1289.24,3,2.97,0.1,87.3,charts/CDSL_HOLD.png,,,,
2026-07-24,CGCL,HOLD,2026-07-24,238.23,235.0,2,3.91,7.3,64.0,charts/CGCL_HOLD.png,,,,
2026-07-24,CHOICEIN,HOLD,2026-07-24,797.15,762.1,2,2.61,4.5,64.6,charts/CHOICEIN_HOLD.png,,,,
2026-07-24,COFORGE,HOLD,2026-07-24,1484.7,1362.2,2,3.39,-6.2,44.9,charts/COFORGE_HOLD.png,,,,
2026-07-24,CONCORDBIO,HOLD,2026-07-24,1248.5,1242.66,3,3.58,-0.5,78.1,charts/CONCORDBIO_HOLD.png,,,,
2026-07-24,CORONA,HOLD,2026-07-24,2113.0,1960.1,2,3.08,5.2,49.7,charts/CORONA_HOLD.png,,,,
2026-07-24,CPPLUS,HOLD,2026-07-24,3543.4,3282.31,2,4.21,-0.1,73.2,charts/CPPLUS_HOLD.png,,,,
2026-07-24,CRAMC,HOLD,2026-07-24,259.95,236.76,3,4.66,-4.2,54.1,charts/CRAMC_HOLD.png,,,,
2026-07-24,DATAPATTNS,HOLD,2026-07-24,4584.5,4231.78,2,4.59,-1.9,53.9,charts/DATAPATTNS_HOLD.png,,,,
2026-07-24,DEEPAKFERT,HOLD,2026-07-24,1573.2,1515.0,4,3.24,0.0,67.5,charts/DEEPAKFERT_HOLD.png,,,,
2026-07-24,EDELWEISS,HOLD,2026-07-24,117.02,116.14,2,3.67,-0.7,74.3,charts/EDELWEISS_HOLD.png,,,,
2026-07-24,EIHOTEL,HOLD,2026-07-24,326.4,320.55,4,3.33,0.9,77.3,charts/EIHOTEL_HOLD.png,,,,
2026-07-24,ELGIEQUIP,HOLD,2026-07-24,577.3,566.76,3,3.06,-3.3,83.5,charts/ELGIEQUIP_HOLD.png,,,,
2026-07-24,EMCURE,HOLD,2026-07-24,1881.0,1798.5,3,2.92,1.0,76.0,charts/EMCURE_HOLD.png,,,,
2026-07-24,EMIL,HOLD,2026-07-24,129.64,127.1,2,3.7,5.3,60.3,charts/EMIL_HOLD.png,,,,
2026-07-24,EMMVEE,HOLD,2026-07-24,331.0,320.05,5,4.63,-0.2,89.7,charts/EMMVEE_HOLD.png,,,,
2026-07-24,ENTERO,HOLD,2026-07-24,1229.6,1164.7,3,3.59,-1.8,85.4,charts/ENTERO_HOLD.png,,,,
2026-07-24,EPL,HOLD,2026-07-24,233.06,232.0,2,3.17,2.7,71.7,charts/EPL_HOLD.png,,,,
2026-07-24,ETHOSLTD,HOLD,2026-07-24,2562.8,2416.1,3,4.02,-1.6,67.3,charts/ETHOSLTD_HOLD.png,,,,
2026-07-24,FIVESTAR,HOLD,2026-07-24,535.2,530.35,2,3.45,8.4,64.4,charts/FIVESTAR_HOLD.png,,,,
2026-07-24,FORTIS,HOLD,2026-07-24,948.7,937.41,5,2.13,-2.5,85.6,charts/FORTIS_HOLD.png,,,,
2026-07-24,GODREJPROP,HOLD,2026-07-24,2028.7,1946.6,2,3.55,4.4,75.5,charts/GODREJPROP_HOLD.png,,,,
