batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-07-22,3MINDIA,HOLD,2026-07-22,35725.0,33317.49,2,2.63,1.6,56.8,charts/3MINDIA_HOLD.png,,,,
2026-07-22,AADHARHFC,HOLD,2026-07-22,510.25,502.2,2,3.08,1.2,69.0,charts/AADHARHFC_HOLD.png,,,,
2026-07-22,ABCAPITAL,HOLD,2026-07-22,400.6,384.0,2,2.76,2.2,57.7,charts/ABCAPITAL_HOLD.png,,,,
2026-07-22,ACE,HOLD,2026-07-22,1007.6,962.4,3,3.5,1.9,57.5,charts/ACE_HOLD.png,,,,
2026-07-22,ACMESOLAR,HOLD,2026-07-22,369.6,357.2,2,4.0,3.9,70.7,charts/ACMESOLAR_HOLD.png,,,,
2026-07-22,AEGISLOG,HOLD,2026-07-22,1351.3,1238.7,2,7.16,25.3,45.1,charts/AEGISLOG_HOLD.png,,,,
2026-07-22,AEQUS,HOLD,2026-07-22,232.74,229.3,2,5.64,6.6,68.7,charts/AEQUS_HOLD.png,,,,
2026-07-22,AIAENG,HOLD,2026-07-22,4626.5,4621.5,3,2.69,2.3,80.9,charts/AIAENG_HOLD.png,,,,
2026-07-22,AIIL,HOLD,2026-07-22,542.3,499.0,2,4.13,-1.6,55.4,charts/AIIL_HOLD.png,,,,
2026-07-22,AKUMS,HOLD,2026-07-22,696.35,623.0,2,3.97,6.2,47.4,charts/AKUMS_HOLD.png,,,,
2026-07-22,ALIVUS,HOLD,2026-07-22,1138.4,1108.3,4,2.95,1.6,85.5,charts/ALIVUS_HOLD.png,,,,
2026-07-22,ANANDRATHI,HOLD,2026-07-22,2079.7,2034.4,2,2.8,7.4,64.2,charts/ANANDRATHI_HOLD.png,,,,
2026-07-22,APLLTD,HOLD,2026-07-22,812.2,801.25,2,2.89,3.0,70.7,charts/APLLTD_HOLD.png,,,,
2026-07-22,APOLLO,HOLD,2026-07-22,404.9,380.75,2,4.39,-4.8,72.8,charts/APOLLO_HOLD.png,,,,
2026-07-22,ARVIND,HOLD,2026-07-22,522.35,516.7,2,3.42,0.7,75.8,charts/ARVIND_HOLD.png,,,,
2026-07-22,ASTERDM,HOLD,2026-07-22,799.5,757.0,5,2.41,-2.6,73.8,charts/ASTERDM_HOLD.png,,,,
2026-07-22,ASTRAMICRO,HOLD,2026-07-22,1757.1,1737.2,2,3.84,13.1,62.5,charts/ASTRAMICRO_HOLD.png,,,,
2026-07-22,AVL,HOLD,2026-07-22,635.35,634.55,3,2.84,7.5,53.5,charts/AVL_HOLD.png,,,,
2026-07-22,BAJAJHFL,HOLD,2026-07-22,85.46,82.6,3,2.31,-3.8,73.7,charts/BAJAJHFL_HOLD.png,,,,
2026-07-22,BANCOINDIA,HOLD,2026-07-22,635.2,625.85,4,2.89,-4.1,79.6,charts/BANCOINDIA_HOLD.png,,,,
2026-07-22,BELRISE,HOLD,2026-07-22,232.3,218.42,3,3.64,-4.0,59.7,charts/BELRISE_HOLD.png,,,,
2026-07-22,BHARATFORG,HOLD,2026-07-22,2185.5,2049.88,2,2.39,1.8,58.9,charts/BHARATFORG_HOLD.png,,,,
2026-07-22,BORORENEW,HOLD,2026-07-22,592.05,587.5,2,4.61,3.6,72.1,charts/BORORENEW_HOLD.png,,,,
2026-07-22,CAPLIPOINT,HOLD,2026-07-22,2480.6,2457.3,3,3.98,5.1,69.4,charts/CAPLIPOINT_HOLD.png,,,,
2026-07-22,CARBORUNIV,HOLD,2026-07-22,1068.9,1065.5,2,3.29,-2.2,72.9,charts/CARBORUNIV_HOLD.png,,,,
