batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-07-15,AADHARHFC,HOLD,2026-07-15,513.75,502.2,2,3.07,1.6,73.6,charts/AADHARHFC_HOLD.png,,,,
2026-07-15,ABCAPITAL,HOLD,2026-07-15,404.3,382.75,3,2.56,3.4,66.7,charts/ABCAPITAL_HOLD.png,,,,
2026-07-15,ABDL,HOLD,2026-07-15,620.45,604.91,2,4.1,1.3,73.1,charts/ABDL_HOLD.png,,,,
2026-07-15,ABSLAMC,HOLD,2026-07-15,1149.1,1125.2,2,3.44,2.7,74.2,charts/ABSLAMC_HOLD.png,,,,
2026-07-15,ACE,HOLD,2026-07-15,1004.4,983.0,2,3.01,5.8,65.3,charts/ACE_HOLD.png,,,,
2026-07-15,AFFLE,HOLD,2026-07-15,1500.6,1390.5,3,2.81,-5.4,58.5,charts/AFFLE_HOLD.png,,,,
2026-07-15,AJANTPHARM,HOLD,2026-07-15,3454.2,3168.1,2,3.4,1.1,66.7,charts/AJANTPHARM_HOLD.png,,,,
2026-07-15,ALIVUS,HOLD,2026-07-15,1168.4,1107.4,2,3.19,1.9,60.4,charts/ALIVUS_HOLD.png,,,,
2026-07-15,ANGELONE,HOLD,2026-07-15,343.4,319.5,2,3.03,-4.5,46.4,charts/ANGELONE_HOLD.png,,,,
2026-07-15,APOLLO,HOLD,2026-07-15,404.75,380.75,2,4.97,-2.3,67.6,charts/APOLLO_HOLD.png,,,,
2026-07-15,ARVIND,HOLD,2026-07-15,541.0,505.8,2,4.07,1.6,78.1,charts/ARVIND_HOLD.png,,,,
2026-07-15,ARVINDFASN,HOLD,2026-07-15,473.5,440.5,2,2.56,-4.4,57.7,charts/ARVINDFASN_HOLD.png,,,,
2026-07-15,ASHAPURMIN,HOLD,2026-07-15,700.35,635.95,3,3.67,-5.7,66.5,charts/ASHAPURMIN_HOLD.png,,,,
2026-07-15,ASTRAMICRO,HOLD,2026-07-15,1750.9,1665.0,2,3.79,12.9,52.0,charts/ASTRAMICRO_HOLD.png,,,,
2026-07-15,ATGL,HOLD,2026-07-15,715.4,690.4,3,3.16,-1.8,76.6,charts/ATGL_HOLD.png,,,,
2026-07-15,AUBANK,HOLD,2026-07-15,1040.6,1013.0,3,2.13,-0.1,79.0,charts/AUBANK_HOLD.png,,,,
2026-07-15,BAJAJHFL,HOLD,2026-07-15,87.46,86.55,3,2.28,0.8,77.5,charts/BAJAJHFL_HOLD.png,,,,
2026-07-15,BANCOINDIA,HOLD,2026-07-15,666.2,625.85,4,2.77,-3.5,67.6,charts/BANCOINDIA_HOLD.png,,,,
2026-07-15,BANDHANBNK,HOLD,2026-07-15,216.52,194.4,4,3.22,-4.4,55.5,charts/BANDHANBNK_HOLD.png,,,,
2026-07-15,BHARATFORG,HOLD,2026-07-15,2100.4,2035.52,2,2.94,1.5,71.5,charts/BHARATFORG_HOLD.png,,,,
2026-07-15,BIOCON,HOLD,2026-07-15,434.6,406.26,5,3.11,-2.4,60.7,charts/BIOCON_HOLD.png,,,,
2026-07-15,BORORENEW,HOLD,2026-07-15,620.5,601.0,2,3.96,6.8,71.9,charts/BORORENEW_HOLD.png,,,,
2026-07-15,CCL,HOLD,2026-07-15,1223.0,1159.6,2,2.7,2.1,63.0,charts/CCL_HOLD.png,,,,
2026-07-15,CDSL,HOLD,2026-07-15,1440.1,1300.0,2,2.3,2.7,44.4,charts/CDSL_HOLD.png,,,,
2026-07-15,CHENNPETRO,HOLD,2026-07-15,1157.2,1092.1,2,4.02,-1.2,72.1,charts/CHENNPETRO_HOLD.png,,,,
2026-07-15,CONCORDBIO,HOLD,2026-07-15,1338.9,1255.8,2,3.05,1.8,61.7,charts/CONCORDBIO_HOLD.png,,,,
2026-07-15,CPPLUS,HOLD,2026-07-15,3719.3,3510.7,2,3.63,10.5,47.3,charts/CPPLUS_HOLD.png,,,,
2026-07-15,CREDITACC,HOLD,2026-07-15,1477.5,1422.0,2,3.21,2.2,64.5,charts/CREDITACC_HOLD.png,,,,
2026-07-15,DCBBANK,HOLD,2026-07-15,190.3,183.05,2,3.02,1.0,68.0,charts/DCBBANK_HOLD.png,,,,
2026-07-15,DEEPAKFERT,HOLD,2026-07-15,1548.8,1537.1,2,3.32,4.3,67.2,charts/DEEPAKFERT_HOLD.png,,,,
2026-07-15,EIHOTEL,HOLD,2026-07-15,339.0,320.55,3,3.04,1.2,63.7,charts/EIHOTEL_HOLD.png,,,,
2026-07-15,EMMVEE,HOLD,2026-07-15,337.8,320.05,4,4.08,1.7,77.5,charts/EMMVEE_HOLD.png,,,,
2026-07-15,EPL,HOLD,2026-07-15,238.23,223.91,4,2.81,-0.7,69.8,charts/EPL_HOLD.png,,,,
2026-07-15,ETHOSLTD,HOLD,2026-07-15,2644.9,2416.1,2,3.28,0.4,61.5,charts/ETHOSLTD_HOLD.png,,,,
2026-07-15,FEDERALBNK,HOLD,2026-07-15,327.55,323.7,2,1.83,4.9,69.0,charts/FEDERALBNK_HOLD.png,,,,
2026-07-15,FIEMIND,HOLD,2026-07-15,2262.8,2215.0,7,1.9,-1.7,95.9,charts/FIEMIND_HOLD.png,,,,
2026-07-15,FLUOROCHEM,HOLD,2026-07-15,4131.6,3840.0,2,2.73,1.6,56.9,charts/FLUOROCHEM_HOLD.png,,,,
2026-07-15,FORTIS,HOLD,2026-07-15,976.15,923.6,2,2.02,-4.1,61.3,charts/FORTIS_HOLD.png,,,,
2026-07-15,GABRIEL,HOLD,2026-07-15,1354.5,1210.0,2,3.58,5.3,41.1,charts/GABRIEL_HOLD.png,,,,
2026-07-15,GRWRHITECH,HOLD,2026-07-15,6991.0,6559.0,2,3.45,8.5,48.8,charts/GRWRHITECH_HOLD.png,,,,
2026-07-15,GVT&D,HOLD,2026-07-15,4696.4,4581.0,2,4.58,-4.7,81.2,charts/GVT&D_HOLD.png,,,,
2026-07-15,HDBFS,HOLD,2026-07-15,751.7,726.5,2,2.28,4.7,68.8,charts/HDBFS_HOLD.png,,,,
2026-07-15,HSCL,HOLD,2026-07-15,681.55,633.0,3,3.21,-1.3,69.4,charts/HSCL_HOLD.png,,,,
2026-07-15,IDFCFIRSTB,HOLD,2026-07-15,79.47,78.16,2,2.03,4.9,67.3,charts/IDFCFIRSTB_HOLD.png,,,,
2026-07-15,IIFLCAPS,HOLD,2026-07-15,338.15,334.1,6,0.92,-2.4,86.1,charts/IIFLCAPS_HOLD.png,,,,
2026-07-15,INDIGOPNTS,HOLD,2026-07-15,1084.4,1000.05,2,3.54,-0.3,69.5,charts/INDIGOPNTS_HOLD.png,,,,
2026-07-15,INOXINDIA,HOLD,2026-07-15,1964.4,1755.4,2,4.55,3.9,64.4,charts/INOXINDIA_HOLD.png,,,,
2026-07-15,ITCHOTELS,HOLD,2026-07-15,183.49,173.68,3,2.61,5.7,58.5,charts/ITCHOTELS_HOLD.png,,,,
2026-07-15,JAMNAAUTO,HOLD,2026-07-15,131.43,129.16,2,3.09,2.4,74.9,charts/JAMNAAUTO_HOLD.png,,,,
2026-07-15,JBMA,HOLD,2026-07-15,681.2,645.2,2,3.04,-3.5,61.3,charts/JBMA_HOLD.png,,,,
2026-07-15,JINDALSAW,HOLD,2026-07-15,255.55,253.6,3,3.75,3.1,66.7,charts/JINDALSAW_HOLD.png,,,,
2026-07-15,JLHL,HOLD,2026-07-15,1499.8,1375.3,2,2.33,2.1,61.1,charts/JLHL_HOLD.png,,,,
2026-07-15,JSFB,HOLD,2026-07-15,488.9,441.3,3,3.52,-5.7,53.7,charts/JSFB_HOLD.png,,,,
2026-07-15,JSWINFRA,HOLD,2026-07-15,337.35,316.5,2,3.09,7.9,30.1,charts/JSWINFRA_HOLD.png,,,,
2026-07-15,JUBLPHARMA,HOLD,2026-07-15,1028.4,940.6,6,2.53,-4.2,58.1,charts/JUBLPHARMA_HOLD.png,,,,
2026-07-15,JYOTICNC,HOLD,2026-07-15,807.2,761.45,2,3.44,7.5,53.4,charts/JYOTICNC_HOLD.png,,,,
