batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-07-03,AARTIDRUGS,HOLD,2026-07-03,386.6,363.0,2,2.68,-4.0,57.8,charts/AARTIDRUGS_HOLD.png,,,,
2026-07-03,ABSLAMC,HOLD,2026-07-03,1178.4,1092.2,2,4.43,1.6,63.8,charts/ABSLAMC_HOLD.png,,,,
2026-07-03,AFFLE,HOLD,2026-07-03,1464.6,1401.3,4,2.39,-4.5,69.8,charts/AFFLE_HOLD.png,,,,
2026-07-03,ANANTRAJ,HOLD,2026-07-03,554.7,510.3,3,2.54,-2.1,56.0,charts/ANANTRAJ_HOLD.png,,,,
2026-07-03,ANGELONE,HOLD,2026-07-03,352.25,319.5,3,2.73,-2.9,71.0,charts/ANGELONE_HOLD.png,,,,
2026-07-03,ARE&M,HOLD,2026-07-03,855.15,793.85,2,2.38,-7.3,56.2,charts/ARE&M_HOLD.png,,,,
2026-07-03,ASKAUTOLTD,HOLD,2026-07-03,454.65,423.0,4,3.13,-5.5,48.0,charts/ASKAUTOLTD_HOLD.png,,,,
2026-07-03,ASTERDM,HOLD,2026-07-03,793.2,761.6,2,3.19,0.7,71.5,charts/ASTERDM_HOLD.png,,,,
2026-07-03,ATGL,HOLD,2026-07-03,721.75,690.4,2,3.07,-0.2,66.8,charts/ATGL_HOLD.png,,,,
2026-07-03,BALRAMCHIN,HOLD,2026-07-03,562.45,511.95,3,2.69,-4.2,63.4,charts/BALRAMCHIN_HOLD.png,,,,
2026-07-03,BANCOINDIA,HOLD,2026-07-03,689.1,658.0,2,2.75,2.6,48.5,charts/BANCOINDIA_HOLD.png,,,,
2026-07-03,BELRISE,HOLD,2026-07-03,230.74,218.42,2,3.22,-2.3,40.3,charts/BELRISE_HOLD.png,,,,
2026-07-03,BEML,HOLD,2026-07-03,1864.7,1718.4,3,2.9,-4.5,53.2,charts/BEML_HOLD.png,,,,
2026-07-03,BHARATFORG,HOLD,2026-07-03,2136.7,1999.43,2,2.77,1.9,61.3,charts/BHARATFORG_HOLD.png,,,,
2026-07-03,BIOCON,HOLD,2026-07-03,426.8,406.26,3,2.1,-0.7,62.6,charts/BIOCON_HOLD.png,,,,
2026-07-03,BLUEJET,HOLD,2026-07-03,556.0,503.75,2,3.48,6.3,56.4,charts/BLUEJET_HOLD.png,,,,
2026-07-03,CHENNPETRO,HOLD,2026-07-03,1125.8,1074.0,2,3.13,-2.3,65.5,charts/CHENNPETRO_HOLD.png,,,,
2026-07-03,CLEAN,HOLD,2026-07-03,773.3,736.0,3,2.98,-6.8,57.8,charts/CLEAN_HOLD.png,,,,
2026-07-03,COFORGE,HOLD,2026-07-03,1464.0,1360.3,4,3.49,-1.0,74.2,charts/COFORGE_HOLD.png,,,,
2026-07-03,CPPLUS,HOLD,2026-07-03,3588.4,3283.8,2,3.71,11.3,44.2,charts/CPPLUS_HOLD.png,,,,
2026-07-03,DATAMATICS,HOLD,2026-07-03,819.35,750.5,4,2.83,-2.9,67.9,charts/DATAMATICS_HOLD.png,,,,
2026-07-03,DEEPAKFERT,HOLD,2026-07-03,1649.3,1515.0,2,2.6,7.4,60.9,charts/DEEPAKFERT_HOLD.png,,,,
2026-07-03,DIXON,HOLD,2026-07-03,12456.0,12325.0,2,2.89,6.6,67.2,charts/DIXON_HOLD.png,,,,
2026-07-03,EMBDL,HOLD,2026-07-03,63.02,61.0,2,4.27,0.4,67.1,charts/EMBDL_HOLD.png,,,,
2026-07-03,EMMVEE,HOLD,2026-07-03,358.95,320.05,2,3.56,7.3,59.2,charts/EMMVEE_HOLD.png,,,,
2026-07-03,EQUITASBNK,HOLD,2026-07-03,76.3,76.1,2,3.27,6.1,70.5,charts/EQUITASBNK_HOLD.png,,,,
2026-07-03,EXIDEIND,HOLD,2026-07-03,416.6,377.36,4,2.77,1.5,57.8,charts/EXIDEIND_HOLD.png,,,,
