batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-09-04,AARTIDRUGS,HOLD,2026-09-04,431.65,402.9,6,2.93,-1.6,62.8,charts/AARTIDRUGS_HOLD.png,,,,
2026-09-04,ABCAPITAL,HOLD,2026-09-04,404.9,384.35,2,2.23,-4.8,59.0,charts/ABCAPITAL_HOLD.png,,,,
2026-09-04,ABREL,HOLD,2026-09-04,1373.6,1364.9,4,3.24,-2.5,83.3,charts/ABREL_HOLD.png,,,,
2026-09-04,ACE,HOLD,2026-09-04,1125.4,1063.35,3,3.79,-0.0,63.8,charts/ACE_HOLD.png,,,,
2026-09-04,AEGISVOPAK,HOLD,2026-09-04,284.5,262.95,2,4.04,-4.4,63.5,charts/AEGISVOPAK_HOLD.png,,,,
2026-09-04,AETHER,HOLD,2026-09-04,1625.6,1580.0,3,3.17,3.2,78.1,charts/AETHER_HOLD.png,,,,
2026-09-04,AGARWALEYE,HOLD,2026-09-04,514.1,493.6,3,2.31,-0.6,77.7,charts/AGARWALEYE_HOLD.png,,,,
2026-09-04,AKUMS,HOLD,2026-09-04,765.75,715.1,2,3.48,1.8,56.8,charts/AKUMS_HOLD.png,,,,
2026-09-04,ALIVUS,HOLD,2026-09-04,1366.3,1326.37,4,4.14,6.2,71.9,charts/ALIVUS_HOLD.png,,,,
2026-09-04,ANANDRATHI,HOLD,2026-09-04,2215.9,2117.2,2,1.67,0.4,66.2,charts/ANANDRATHI_HOLD.png,,,,
2026-09-04,ANANTRAJ,HOLD,2026-09-04,625.45,585.34,2,3.03,-1.5,57.0,charts/ANANTRAJ_HOLD.png,,,,
2026-09-04,ANTHEM,HOLD,2026-09-04,934.05,868.9,2,3.17,6.3,48.1,charts/ANTHEM_HOLD.png,,,,
2026-09-04,APARINDS,HOLD,2026-09-04,17421.0,16199.0,2,3.82,4.8,46.7,charts/APARINDS_HOLD.png,,,,
2026-09-04,ASKAUTOLTD,HOLD,2026-09-04,618.85,617.5,2,3.69,11.2,56.5,charts/ASKAUTOLTD_HOLD.png,,,,
2026-09-04,ASTRAMICRO,HOLD,2026-09-04,1729.0,1658.3,6,3.23,-5.1,90.4,charts/ASTRAMICRO_HOLD.png,,,,
2026-09-04,AUROPHARMA,HOLD,2026-09-04,1653.1,1584.2,2,2.27,-0.9,74.9,charts/AUROPHARMA_HOLD.png,,,,
2026-09-04,AZAD,HOLD,2026-09-04,2777.3,2703.0,2,3.54,8.3,65.4,charts/AZAD_HOLD.png,,,,
2026-09-04,BALRAMCHIN,HOLD,2026-09-04,690.6,650.5,2,6.91,4.2,54.2,charts/BALRAMCHIN_HOLD.png,,,,
2026-09-04,BLUEJET,HOLD,2026-09-04,569.8,563.7,2,2.8,-3.5,72.5,charts/BLUEJET_HOLD.png,,,,
2026-09-04,CDSL,HOLD,2026-09-04,1394.6,1305.0,4,2.33,-3.9,66.3,charts/CDSL_HOLD.png,,,,
2026-09-04,CHENNPETRO,HOLD,2026-09-04,1452.2,1380.0,2,3.74,10.8,55.2,charts/CHENNPETRO_HOLD.png,,,,
2026-09-04,CLEAN,HOLD,2026-09-04,836.15,814.31,2,2.72,4.0,66.0,charts/CLEAN_HOLD.png,,,,
2026-09-04,COCHINSHIP,HOLD,2026-09-04,1499.1,1435.0,2,2.27,-1.7,68.6,charts/COCHINSHIP_HOLD.png,,,,
2026-09-04,CONCOR,HOLD,2026-09-04,508.0,498.75,2,2.31,-0.3,73.4,charts/CONCOR_HOLD.png,,,,
2026-09-04,CORONA,HOLD,2026-09-04,2100.1,2018.9,5,2.47,-2.6,82.5,charts/CORONA_HOLD.png,,,,
2026-09-04,DIXON,HOLD,2026-09-04,14240.0,13645.0,4,2.59,-2.0,78.4,charts/DIXON_HOLD.png,,,,
2026-09-04,EDELWEISS,HOLD,2026-09-04,136.08,120.5,3,3.96,-0.6,56.0,charts/EDELWEISS_HOLD.png,,,,
2026-09-04,EMCURE,HOLD,2026-09-04,1927.6,1842.52,3,2.38,-1.9,65.8,charts/EMCURE_HOLD.png,,,,
2026-09-04,EPL,HOLD,2026-09-04,247.1,243.0,2,4.99,1.3,73.2,charts/EPL_HOLD.png,,,,
2026-09-04,FEDFINA,HOLD,2026-09-04,161.56,148.02,3,2.78,-3.7,68.0,charts/FEDFINA_HOLD.png,,,,
2026-09-04,FIVESTAR,HOLD,2026-09-04,523.05,518.6,2,3.39,-3.6,78.9,charts/FIVESTAR_HOLD.png,,,,
2026-09-04,GAEL,HOLD,2026-09-04,167.81,164.72,2,4.21,0.1,73.5,charts/GAEL_HOLD.png,,,,
2026-09-04,GLAND,HOLD,2026-09-04,2932.4,2792.0,3,2.71,6.2,54.4,charts/GLAND_HOLD.png,,,,
2026-09-04,GLAXO,HOLD,2026-09-04,2958.1,2851.0,2,3.44,7.3,64.4,charts/GLAXO_HOLD.png,,,,
2026-09-04,GMMPFAUDLR,HOLD,2026-09-04,1147.9,997.05,2,3.71,13.0,44.3,charts/GMMPFAUDLR_HOLD.png,,,,
2026-09-04,GODREJPROP,HOLD,2026-09-04,1982.0,1970.9,3,2.72,-3.5,75.9,charts/GODREJPROP_HOLD.png,,,,
2026-09-04,GOKULAGRO,HOLD,2026-09-04,231.17,229.5,2,4.03,2.2,73.2,charts/GOKULAGRO_HOLD.png,,,,
2026-09-04,GRANULES,HOLD,2026-09-04,848.3,814.2,4,2.73,-4.3,68.6,charts/GRANULES_HOLD.png,,,,
2026-09-04,GRAPHITE,HOLD,2026-09-04,733.6,706.1,3,3.23,5.2,77.9,charts/GRAPHITE_HOLD.png,,,,
2026-09-04,HEG,HOLD,2026-09-04,728.25,685.3,2,3.98,6.8,63.2,charts/HEG_HOLD.png,,,,
2026-09-04,HERITGFOOD,HOLD,2026-09-04,382.35,355.4,2,3.72,2.2,46.5,charts/HERITGFOOD_HOLD.png,,,,
2026-09-04,HFCL,HOLD,2026-09-04,231.44,223.03,2,4.62,2.6,83.6,charts/HFCL_HOLD.png,,,,
2026-09-04,HOMEFIRST,HOLD,2026-09-04,1210.1,1155.0,3,2.32,-3.5,68.2,charts/HOMEFIRST_HOLD.png,,,,
2026-09-04,IDFCFIRSTB,HOLD,2026-09-04,86.71,84.6,2,1.86,1.8,69.6,charts/IDFCFIRSTB_HOLD.png,,,,
2026-09-04,IIFL,HOLD,2026-09-04,651.15,615.95,2,4.42,3.8,58.0,charts/IIFL_HOLD.png,,,,
2026-09-04,INDIGOPNTS,HOLD,2026-09-04,1185.8,1111.38,3,2.96,1.5,70.3,charts/INDIGOPNTS_HOLD.png,,,,
2026-09-04,INDUSINDBK,HOLD,2026-09-04,1008.5,984.05,4,1.91,-2.2,85.2,charts/INDUSINDBK_HOLD.png,,,,
2026-09-04,JAYNECOIND,HOLD,2026-09-04,89.04,85.4,3,5.39,-6.4,66.8,charts/JAYNECOIND_HOLD.png,,,,
2026-09-04,JKPAPER,HOLD,2026-09-04,405.8,371.11,3,3.24,-1.1,55.3,charts/JKPAPER_HOLD.png,,,,
2026-09-04,JSFB,HOLD,2026-09-04,535.1,519.0,3,4.31,-2.0,88.6,charts/JSFB_HOLD.png,,,,
2026-09-04,KAJARIACER,HOLD,2026-09-04,1239.6,1164.0,3,2.58,-4.3,49.4,charts/KAJARIACER_HOLD.png,,,,
2026-09-04,KALYANKJIL,HOLD,2026-09-04,598.8,555.05,3,3.3,2.0,89.4,charts/KALYANKJIL_HOLD.png,,,,
2026-09-04,KPIL,HOLD,2026-09-04,1406.6,1378.2,2,2.25,2.3,71.3,charts/KPIL_HOLD.png,,,,
2026-09-04,KPRMILL,HOLD,2026-09-04,1186.3,1118.3,2,3.03,0.3,57.0,charts/KPRMILL_HOLD.png,,,,
2026-09-04,KRN,HOLD,2026-09-04,1578.7,1468.3,2,5.02,10.4,33.4,charts/KRN_HOLD.png,,,,
2026-09-04,LALPATHLAB,HOLD,2026-09-04,1877.5,1871.0,4,2.44,3.2,87.1,charts/LALPATHLAB_HOLD.png,,,,
2026-09-04,LAURUSLABS,HOLD,2026-09-04,1840.0,1777.7,4,2.46,3.6,77.6,charts/LAURUSLABS_HOLD.png,,,,
2026-09-04,LENSKART,HOLD,2026-09-04,684.9,623.15,2,3.51,8.6,41.7,charts/LENSKART_HOLD.png,,,,
2026-09-04,LGEINDIA,HOLD,2026-09-04,1640.7,1620.0,2,2.51,1.9,71.9,charts/LGEINDIA_HOLD.png,,,,
2026-09-04,LTF,HOLD,2026-09-04,314.0,297.15,3,3.05,-5.5,59.4,charts/LTF_HOLD.png,,,,
2026-09-04,LTFOODS,HOLD,2026-09-04,444.8,416.2,3,3.82,2.9,66.4,charts/LTFOODS_HOLD.png,,,,
2026-09-04,LXCHEM,HOLD,2026-09-04,172.04,171.93,2,3.2,-0.1,70.4,charts/LXCHEM_HOLD.png,,,,
2026-09-04,MAHSCOOTER,HOLD,2026-09-04,13602.0,13102.0,2,2.54,-0.8,67.7,charts/MAHSCOOTER_HOLD.png,,,,
2026-09-04,MANAPPURAM,HOLD,2026-09-04,339.7,336.4,3,2.96,-2.8,76.8,charts/MANAPPURAM_HOLD.png,,,,
2026-09-04,MANORAMA,HOLD,2026-09-04,1993.4,1885.0,2,3.45,11.0,45.2,charts/MANORAMA_HOLD.png,,,,
2026-09-04,NAVINFLUOR,HOLD,2026-09-04,8557.5,8140.5,3,2.47,2.3,65.6,charts/NAVINFLUOR_HOLD.png,,,,
2026-09-04,NAZARA,HOLD,2026-09-04,368.65,350.0,2,2.86,5.6,60.5,charts/NAZARA_HOLD.png,,,,
2026-09-04,NETWEB,HOLD,2026-09-04,5193.0,4991.3,2,5.09,5.6,53.5,charts/NETWEB_HOLD.png,,,,
2026-09-04,NEWGEN,HOLD,2026-09-04,524.8,497.05,2,3.99,-5.3,62.8,charts/NEWGEN_HOLD.png,,,,
2026-09-04,NYKAA,HOLD,2026-09-04,332.5,317.05,5,2.36,-3.3,74.2,charts/NYKAA_HOLD.png,,,,
2026-09-04,OBEROIRLTY,HOLD,2026-09-04,1875.6,1772.3,5,2.42,-4.2,78.9,charts/OBEROIRLTY_HOLD.png,,,,
2026-09-04,OPTIEMUS,HOLD,2026-09-04,569.3,537.4,4,3.99,-5.7,65.5,charts/OPTIEMUS_HOLD.png,,,,
2026-09-04,PARADEEP,HOLD,2026-09-04,157.0,144.09,3,3.64,-0.5,67.0,charts/PARADEEP_HOLD.png,,,,
2026-09-04,PARKHOSPS,HOLD,2026-09-04,286.25,266.5,3,2.86,-6.2,45.1,charts/PARKHOSPS_HOLD.png,,,,
2026-09-04,PAYTM,HOLD,2026-09-04,1659.5,1546.3,2,3.42,8.4,53.9,charts/PAYTM_HOLD.png,,,,
2026-09-04,PCBL,HOLD,2026-09-04,317.0,303.17,3,2.66,-4.8,66.0,charts/PCBL_HOLD.png,,,,
2026-09-04,PERSISTENT,HOLD,2026-09-04,5643.0,5263.4,2,2.81,-0.2,60.9,charts/PERSISTENT_HOLD.png,,,,
2026-09-04,PHOENIXLTD,HOLD,2026-09-04,1942.0,1877.3,4,1.92,-5.2,75.4,charts/PHOENIXLTD_HOLD.png,,,,
2026-09-04,PNBHOUSING,HOLD,2026-09-04,1166.0,1119.5,2,2.47,0.8,72.6,charts/PNBHOUSING_HOLD.png,,,,
2026-09-04,PRESTIGE,HOLD,2026-09-04,1587.0,1559.64,4,3.16,-4.2,80.6,charts/PRESTIGE_HOLD.png,,,,
2026-09-04,PRICOLLTD,HOLD,2026-09-04,764.95,727.0,3,3.52,3.6,70.4,charts/PRICOLLTD_HOLD.png,,,,
2026-09-04,PVRINOX,HOLD,2026-09-04,1227.2,1190.1,2,3.04,7.0,68.1,charts/PVRINOX_HOLD.png,,,,
2026-09-04,RAINBOW,HOLD,2026-09-04,1447.2,1414.5,3,2.39,-3.9,78.9,charts/RAINBOW_HOLD.png,,,,
2026-09-04,RBLBANK,HOLD,2026-09-04,414.35,376.4,4,2.18,0.3,94.1,charts/RBLBANK_HOLD.png,,,,
2026-09-04,RITES,HOLD,2026-09-04,215.8,209.74,3,1.88,-4.3,77.8,charts/RITES_HOLD.png,,,,
2026-09-04,RUBICON,HOLD,2026-09-04,1768.3,1701.0,2,4.33,7.8,61.1,charts/RUBICON_HOLD.png,,,,
2026-09-04,SAILIFE,HOLD,2026-09-04,1584.3,1415.0,2,3.2,5.8,43.7,charts/SAILIFE_HOLD.png,,,,
2026-09-04,SAPPHIRE,HOLD,2026-09-04,228.43,226.7,2,4.29,11.4,61.1,charts/SAPPHIRE_HOLD.png,,,,
2026-09-04,SHRIPISTON,HOLD,2026-09-04,4536.9,4341.0,2,3.42,-0.8,72.3,charts/SHRIPISTON_HOLD.png,,,,
2026-09-04,SKIPPER,HOLD,2026-09-04,591.1,503.21,3,4.23,-7.1,53.3,charts/SKIPPER_HOLD.png,,,,
2026-09-04,SKYGOLD,HOLD,2026-09-04,781.45,755.8,3,4.51,11.4,71.9,charts/SKYGOLD_HOLD.png,,,,
