batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-08-25,360ONE,HOLD,2026-08-25,1210.0,1147.8,2,2.4,1.2,69.8,charts/360ONE_HOLD.png,,,,
2026-08-25,AARTIDRUGS,HOLD,2026-08-25,422.2,402.9,5,3.23,0.1,85.1,charts/AARTIDRUGS_HOLD.png,,,,
2026-08-25,ABCAPITAL,HOLD,2026-08-25,410.85,384.35,4,2.23,-3.3,63.9,charts/ABCAPITAL_HOLD.png,,,,
2026-08-25,ABDL,HOLD,2026-08-25,633.45,580.0,2,3.71,-7.8,58.4,charts/ABDL_HOLD.png,,,,
2026-08-25,ABREL,HOLD,2026-08-25,1408.0,1333.28,2,3.31,-3.7,42.9,charts/ABREL_HOLD.png,,,,
2026-08-25,AEGISVOPAK,HOLD,2026-08-25,267.7,262.4,2,4.59,-3.0,73.1,charts/AEGISVOPAK_HOLD.png,,,,
2026-08-25,ANANTRAJ,HOLD,2026-08-25,613.15,585.34,2,2.87,0.4,65.8,charts/ANANTRAJ_HOLD.png,,,,
2026-08-25,APLLTD,HOLD,2026-08-25,803.1,775.86,2,2.48,-3.7,67.3,charts/APLLTD_HOLD.png,,,,
2026-08-25,ARVIND,HOLD,2026-08-25,539.3,505.1,4,4.35,-6.1,58.3,charts/ARVIND_HOLD.png,,,,
2026-08-25,ASHOKLEY,HOLD,2026-08-25,174.69,172.0,2,2.34,5.2,74.4,charts/ASHOKLEY_HOLD.png,,,,
2026-08-25,ASTRAMICRO,HOLD,2026-08-25,1708.0,1675.0,4,4.17,-3.9,87.8,charts/ASTRAMICRO_HOLD.png,,,,
2026-08-25,BAJAJHFL,HOLD,2026-08-25,84.02,83.55,2,1.19,-3.4,69.4,charts/BAJAJHFL_HOLD.png,,,,
2026-08-25,BALAMINES,HOLD,2026-08-25,2343.6,1985.1,3,4.02,-8.0,61.1,charts/BALAMINES_HOLD.png,,,,
2026-08-25,BATAINDIA,HOLD,2026-08-25,684.7,673.86,2,3.17,-0.8,74.6,charts/BATAINDIA_HOLD.png,,,,
2026-08-25,BLUEJET,HOLD,2026-08-25,589.15,564.2,5,2.82,-1.7,84.5,charts/BLUEJET_HOLD.png,,,,
2026-08-25,BLUESTONE,HOLD,2026-08-25,810.65,791.05,2,4.87,14.2,60.9,charts/BLUESTONE_HOLD.png,,,,
2026-08-25,CDSL,HOLD,2026-08-25,1394.8,1293.9,5,1.82,-3.6,57.9,charts/CDSL_HOLD.png,,,,
2026-08-25,CENTURYPLY,HOLD,2026-08-25,757.55,756.2,4,2.52,-1.9,70.7,charts/CENTURYPLY_HOLD.png,,,,
2026-08-25,CGCL,HOLD,2026-08-25,239.67,228.61,3,3.49,-2.2,61.4,charts/CGCL_HOLD.png,,,,
2026-08-25,CHALET,HOLD,2026-08-25,894.05,786.9,2,2.77,-4.3,57.1,charts/CHALET_HOLD.png,,,,
2026-08-25,CHOLAHLDNG,HOLD,2026-08-25,1548.6,1491.82,2,3.7,-6.4,66.3,charts/CHOLAHLDNG_HOLD.png,,,,
2026-08-25,CONCOR,HOLD,2026-08-25,516.0,498.75,2,2.26,1.0,74.9,charts/CONCOR_HOLD.png,,,,
2026-08-25,CRAMC,HOLD,2026-08-25,256.55,240.81,3,2.32,-5.7,59.3,charts/CRAMC_HOLD.png,,,,
