batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-07-13,360ONE,HOLD,2026-07-13,1118.0,1031.3,3,2.78,-6.0,38.5,charts/360ONE_HOLD.png,,,,
2026-07-13,AADHARHFC,HOLD,2026-07-13,535.9,508.2,2,3.34,2.8,63.5,charts/AADHARHFC_HOLD.png,,,,
2026-07-13,AARTIDRUGS,HOLD,2026-07-13,395.7,366.8,5,2.82,-3.2,61.1,charts/AARTIDRUGS_HOLD.png,,,,
2026-07-13,ABCAPITAL,HOLD,2026-07-13,407.45,382.75,3,2.54,3.6,66.2,charts/ABCAPITAL_HOLD.png,,,,
2026-07-13,ABDL,HOLD,2026-07-13,626.25,604.91,2,3.97,1.9,63.0,charts/ABDL_HOLD.png,,,,
2026-07-13,ABSLAMC,HOLD,2026-07-13,1173.7,1092.2,2,3.56,-0.0,40.1,charts/ABSLAMC_HOLD.png,,,,
2026-07-13,ACE,HOLD,2026-07-13,985.7,975.65,2,3.02,4.8,51.5,charts/ACE_HOLD.png,,,,
2026-07-13,AFFLE,HOLD,2026-07-13,1539.3,1390.5,3,2.5,-5.4,58.5,charts/AFFLE_HOLD.png,,,,
2026-07-13,ALIVUS,HOLD,2026-07-13,1160.0,1108.0,2,3.28,2.2,66.3,charts/ALIVUS_HOLD.png,,,,
2026-07-13,ANANTRAJ,HOLD,2026-07-13,589.15,512.0,5,3.15,-2.3,65.5,charts/ANANTRAJ_HOLD.png,,,,
2026-07-13,ANGELONE,HOLD,2026-07-13,340.25,319.5,3,3.0,-3.9,61.4,charts/ANGELONE_HOLD.png,,,,
2026-07-13,APOLLO,HOLD,2026-07-13,402.85,380.75,2,5.29,-0.7,78.9,charts/APOLLO_HOLD.png,,,,
2026-07-13,ARVIND,HOLD,2026-07-13,544.35,505.8,2,4.7,1.6,78.1,charts/ARVIND_HOLD.png,,,,
2026-07-13,ARVINDFASN,HOLD,2026-07-13,474.85,440.5,2,2.72,-4.4,57.7,charts/ARVINDFASN_HOLD.png,,,,
2026-07-13,ASTERDM,HOLD,2026-07-13,814.9,754.2,2,2.63,-1.1,59.5,charts/ASTERDM_HOLD.png,,,,
2026-07-13,ASTRAMICRO,HOLD,2026-07-13,1719.7,1665.0,2,3.78,14.9,59.7,charts/ASTRAMICRO_HOLD.png,,,,
2026-07-13,ATGL,HOLD,2026-07-13,720.95,690.4,3,3.1,-1.4,75.0,charts/ATGL_HOLD.png,,,,
2026-07-13,AUBANK,HOLD,2026-07-13,1060.5,1013.0,3,2.48,0.0,57.2,charts/AUBANK_HOLD.png,,,,
2026-07-13,AVALON,HOLD,2026-07-13,1720.9,1710.0,3,4.66,9.8,78.9,charts/AVALON_HOLD.png,,,,
2026-07-13,BANCOINDIA,HOLD,2026-07-13,674.85,625.85,4,2.79,-2.9,68.3,charts/BANCOINDIA_HOLD.png,,,,
2026-07-13,BANDHANBNK,HOLD,2026-07-13,213.15,194.4,4,3.49,-4.4,55.5,charts/BANDHANBNK_HOLD.png,,,,
2026-07-13,BEML,HOLD,2026-07-13,1885.9,1693.2,4,3.11,-6.0,61.7,charts/BEML_HOLD.png,,,,
2026-07-13,BHARATFORG,HOLD,2026-07-13,2145.6,2089.76,2,2.89,4.7,80.9,charts/BHARATFORG_HOLD.png,,,,
2026-07-13,BORORENEW,HOLD,2026-07-13,647.3,596.3,2,3.79,7.7,57.0,charts/BORORENEW_HOLD.png,,,,
2026-07-13,CARTRADE,HOLD,2026-07-13,2799.3,2597.3,2,3.86,19.4,53.1,charts/CARTRADE_HOLD.png,,,,
2026-07-13,CDSL,HOLD,2026-07-13,1444.5,1289.0,3,2.34,1.9,45.4,charts/CDSL_HOLD.png,,,,
2026-07-13,CHENNPETRO,HOLD,2026-07-13,1157.9,1092.1,2,3.54,-1.0,51.9,charts/CHENNPETRO_HOLD.png,,,,
2026-07-13,COFORGE,HOLD,2026-07-13,1540.9,1474.5,2,3.42,4.1,76.2,charts/COFORGE_HOLD.png,,,,
