batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-07-02,AARTIDRUGS,HOLD,2026-07-02,384.45,363.0,2,2.66,-4.0,57.8,charts/AARTIDRUGS_HOLD.png,,,,
2026-07-02,ABDL,HOLD,2026-07-02,672.95,615.57,2,2.71,8.0,50.5,charts/ABDL_HOLD.png,,,,
2026-07-02,ABSLAMC,HOLD,2026-07-02,1191.3,1090.8,2,4.43,1.5,63.0,charts/ABSLAMC_HOLD.png,,,,
2026-07-02,AFFLE,HOLD,2026-07-02,1458.2,1401.3,4,2.68,-4.4,82.4,charts/AFFLE_HOLD.png,,,,
2026-07-02,AKUMS,HOLD,2026-07-02,637.45,584.71,2,3.08,5.9,57.2,charts/AKUMS_HOLD.png,,,,
2026-07-02,ANANTRAJ,HOLD,2026-07-02,537.65,520.5,2,2.46,0.2,81.5,charts/ANANTRAJ_HOLD.png,,,,
2026-07-02,ANGELONE,HOLD,2026-07-02,346.15,319.5,3,2.83,-2.9,71.0,charts/ANGELONE_HOLD.png,,,,
2026-07-02,ARE&M,HOLD,2026-07-02,862.75,793.85,2,2.45,-7.3,56.2,charts/ARE&M_HOLD.png,,,,
2026-07-02,ASHOKA,HOLD,2026-07-02,132.37,127.85,2,3.43,-0.9,71.5,charts/ASHOKA_HOLD.png,,,,
2026-07-02,ASKAUTOLTD,HOLD,2026-07-02,455.45,423.0,4,3.22,-5.5,48.0,charts/ASKAUTOLTD_HOLD.png,,,,
2026-07-02,ASTERDM,HOLD,2026-07-02,790.95,761.6,2,3.51,1.0,78.6,charts/ASTERDM_HOLD.png,,,,
2026-07-02,ATGL,HOLD,2026-07-02,733.45,690.4,2,3.07,0.4,61.6,charts/ATGL_HOLD.png,,,,
2026-07-02,BALRAMCHIN,HOLD,2026-07-02,567.2,538.0,3,3.11,0.6,78.8,charts/BALRAMCHIN_HOLD.png,,,,
2026-07-02,BANCOINDIA,HOLD,2026-07-02,679.75,658.3,2,2.7,2.9,71.1,charts/BANCOINDIA_HOLD.png,,,,
2026-07-02,BEML,HOLD,2026-07-02,1867.0,1710.0,2,2.92,-4.9,44.4,charts/BEML_HOLD.png,,,,
2026-07-02,BHARATFORG,HOLD,2026-07-02,2148.9,2005.5,2,2.91,1.9,61.3,charts/BHARATFORG_HOLD.png,,,,
2026-07-02,BIOCON,HOLD,2026-07-02,418.6,406.26,3,2.12,-0.3,80.5,charts/BIOCON_HOLD.png,,,,
2026-07-02,BLUEJET,HOLD,2026-07-02,568.2,503.75,2,3.3,6.3,56.4,charts/BLUEJET_HOLD.png,,,,
2026-07-02,BLUESTONE,HOLD,2026-07-02,570.7,502.45,3,3.58,-1.0,66.7,charts/BLUESTONE_HOLD.png,,,,
2026-07-02,CHENNPETRO,HOLD,2026-07-02,1134.1,1115.5,3,3.52,1.6,78.3,charts/CHENNPETRO_HOLD.png,,,,
2026-07-02,CLEAN,HOLD,2026-07-02,777.3,736.0,3,3.24,-6.9,66.7,charts/CLEAN_HOLD.png,,,,
2026-07-02,COFORGE,HOLD,2026-07-02,1441.9,1360.3,4,3.53,-1.0,74.2,charts/COFORGE_HOLD.png,,,,
2026-07-02,CPPLUS,HOLD,2026-07-02,3480.3,3283.8,2,3.97,11.3,44.2,charts/CPPLUS_HOLD.png,,,,
2026-07-02,DATAMATICS,HOLD,2026-07-02,826.95,750.5,4,3.13,-2.7,68.4,charts/DATAMATICS_HOLD.png,,,,
2026-07-02,DEEPAKFERT,HOLD,2026-07-02,1664.3,1503.0,2,2.77,6.6,57.4,charts/DEEPAKFERT_HOLD.png,,,,
2026-07-02,ELECON,HOLD,2026-07-02,540.5,532.9,2,3.49,2.1,78.1,charts/ELECON_HOLD.png,,,,
2026-07-02,ELGIEQUIP,HOLD,2026-07-02,594.0,591.0,3,2.81,2.5,75.0,charts/ELGIEQUIP_HOLD.png,,,,
2026-07-02,EMMVEE,HOLD,2026-07-02,362.25,320.05,2,3.58,7.3,59.2,charts/EMMVEE_HOLD.png,,,,
2026-07-02,EXIDEIND,HOLD,2026-07-02,419.35,378.4,3,2.73,1.8,54.5,charts/EXIDEIND_HOLD.png,,,,
2026-07-02,FACT,HOLD,2026-07-02,877.15,850.05,3,4.83,-4.9,73.5,charts/FACT_HOLD.png,,,,
2026-07-02,FEDFINA,HOLD,2026-07-02,151.89,145.71,3,3.26,-5.2,69.7,charts/FEDFINA_HOLD.png,,,,
2026-07-02,FIEMIND,HOLD,2026-07-02,2261.7,2209.6,5,2.42,-1.8,92.6,charts/FIEMIND_HOLD.png,,,,
2026-07-02,FINPIPE,HOLD,2026-07-02,176.31,168.6,5,3.1,-3.5,80.0,charts/FINPIPE_HOLD.png,,,,
2026-07-02,GAEL,HOLD,2026-07-02,165.35,152.19,3,2.85,-4.1,49.8,charts/GAEL_HOLD.png,,,,
2026-07-02,GRANULES,HOLD,2026-07-02,825.7,724.35,4,3.16,-2.9,50.9,charts/GRANULES_HOLD.png,,,,
