batch_date,symbol,screener,signal_date,close,shelf,shelf_touches,atr_pct,ma50_gap_pct,score,image_path,human_label,reviewer,comment,reviewed_at
2026-06-29,360ONE,HOLD,2026-06-29,1089.8,1031.3,4,2.81,-5.4,69.0,charts/360ONE_HOLD.png,,,,
2026-06-29,AARTIDRUGS,HOLD,2026-06-29,373.45,363.0,2,2.67,-3.8,72.1,charts/AARTIDRUGS_HOLD.png,,,,
2026-06-29,ACMESOLAR,HOLD,2026-06-29,379.25,334.4,2,4.08,6.8,46.2,charts/ACMESOLAR_HOLD.png,,,,
2026-06-29,ACUTAAS,HOLD,2026-06-29,3568.2,3070.2,2,3.97,6.5,53.2,charts/ACUTAAS_HOLD.png,,,,
2026-06-29,AFCONS,HOLD,2026-06-29,315.85,309.15,3,3.29,-4.7,75.0,charts/AFCONS_HOLD.png,,,,
2026-06-29,ANANTRAJ,HOLD,2026-06-29,513.75,510.3,2,3.06,-1.6,67.6,charts/ANANTRAJ_HOLD.png,,,,
2026-06-29,ANGELONE,HOLD,2026-06-29,328.75,319.5,3,3.49,-2.7,76.7,charts/ANGELONE_HOLD.png,,,,
2026-06-29,APTUS,HOLD,2026-06-29,267.15,249.15,4,3.11,-4.9,53.6,charts/APTUS_HOLD.png,,,,
2026-06-29,ARVIND,HOLD,2026-06-29,549.5,485.8,2,3.66,7.1,35.2,charts/ARVIND_HOLD.png,,,,
2026-06-29,ATGL,HOLD,2026-06-29,731.65,699.76,2,3.69,2.8,88.5,charts/ATGL_HOLD.png,,,,
2026-06-29,ATUL,HOLD,2026-06-29,6608.5,6502.0,3,2.1,-4.1,66.3,charts/ATUL_HOLD.png,,,,
2026-06-29,BALRAMCHIN,HOLD,2026-06-29,527.1,511.95,4,2.86,-3.9,83.2,charts/BALRAMCHIN_HOLD.png,,,,
2026-06-29,BIOCON,HOLD,2026-06-29,415.25,406.05,2,2.17,0.7,69.6,charts/BIOCON_HOLD.png,,,,
2026-06-29,BLUESTONE,HOLD,2026-06-29,538.45,512.0,2,3.67,0.9,73.4,charts/BLUESTONE_HOLD.png,,,,
2026-06-29,BSE,HOLD,2026-06-29,3859.9,3784.8,3,3.19,-3.5,67.1,charts/BSE_HOLD.png,,,,
2026-06-29,CHENNPETRO,HOLD,2026-06-29,1153.8,1115.2,2,4.26,2.7,76.4,charts/CHENNPETRO_HOLD.png,,,,
2026-06-29,CLEAN,HOLD,2026-06-29,767.8,736.0,3,3.71,-6.8,63.3,charts/CLEAN_HOLD.png,,,,
2026-06-29,DATAMATICS,HOLD,2026-06-29,787.05,750.5,4,3.01,-2.5,78.5,charts/DATAMATICS_HOLD.png,,,,
2026-06-29,ELGIEQUIP,HOLD,2026-06-29,608.3,591.0,2,2.81,3.2,65.2,charts/ELGIEQUIP_HOLD.png,,,,
2026-06-29,EMMVEE,HOLD,2026-06-29,332.35,320.05,2,4.03,8.4,67.5,charts/EMMVEE_HOLD.png,,,,
2026-06-29,EXIDEIND,HOLD,2026-06-29,386.55,380.35,2,2.66,3.0,74.1,charts/EXIDEIND_HOLD.png,,,,
2026-06-29,FACT,HOLD,2026-06-29,869.6,850.05,3,5.09,-5.1,83.9,charts/FACT_HOLD.png,,,,
2026-06-29,FINPIPE,HOLD,2026-06-29,174.52,168.6,4,3.17,-3.5,75.1,charts/FINPIPE_HOLD.png,,,,
2026-06-29,GAEL,HOLD,2026-06-29,161.87,151.59,4,2.98,-4.4,51.7,charts/GAEL_HOLD.png,,,,
2026-06-29,GLAND,HOLD,2026-06-29,2373.0,2201.9,5,3.51,5.6,62.8,charts/GLAND_HOLD.png,,,,
2026-06-29,GRANULES,HOLD,2026-06-29,794.8,753.05,5,3.28,0.9,81.6,charts/GRANULES_HOLD.png,,,,
2026-06-29,HEMIPROP,HOLD,2026-06-29,138.51,135.61,3,2.87,-3.1,79.2,charts/HEMIPROP_HOLD.png,,,,
2026-06-29,HEXT,HOLD,2026-06-29,519.4,491.6,4,3.97,0.2,64.9,charts/HEXT_HOLD.png,,,,
2026-06-29,HONASA,HOLD,2026-06-29,446.45,404.45,2,3.68,6.1,44.9,charts/HONASA_HOLD.png,,,,
2026-06-29,HUDCO,HOLD,2026-06-29,207.96,199.0,4,2.81,-5.4,73.4,charts/HUDCO_HOLD.png,,,,
2026-06-29,IDEA,HOLD,2026-06-29,14.43,13.73,3,3.71,6.5,63.8,charts/IDEA_HOLD.png,,,,
